pathway	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep1_10dM1	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep10_10dM10	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep2_10dM2	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep3_10dM3	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep4_10dM4	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep5_10dM5	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep6_10dM6	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep7_10dM7	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep8_10dM8	16S_FCS_Mmus_C57-6J_0.1Gy_10d-post-IR_Rep9_10dM9	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep1_30dM1	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep10_30dM10	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep2_30dM2	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep3_30dM3	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep4_30dM4	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep5_30dM5	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep6_30dM6	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep7_30dM7	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep8_30dM8	16S_FCS_Mmus_C57-6J_0.1Gy_30d-post-IR_Rep9_30dM9	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep1_10dM11	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep10_10dM20	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep2_10dM12	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep3_10dM13	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep4_10dM14	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep5_10dM15	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep6_10dM16	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep7_10dM17	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep8_10dM18	16S_FCS_Mmus_C57-6J_0.25Gy_10d-post-IR_Rep9_10dM19	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep1_30dM11	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep10_30dM20	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep2_30dM12	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep3_30dM13	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep4_30dM14	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep5_30dM15	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep6_30dM16	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep7_30dM17	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep8_30dM18	16S_FCS_Mmus_C57-6J_0.25Gy_30d-post-IR_Rep9_30dM19	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep1_10dM31	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep10_10dM40	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep2_10dM32	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep3_10dM33	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep4_10dM34	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep5_10dM35	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep6_10dM36	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep7_10dM37	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep8_10dM38	16S_FCS_Mmus_C57-6J_0Gy_10d-post-shamIR_Rep9_10dM39	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep1_30dM31	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep10_30dM40	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep2_30dM32	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep3_30dM33	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep4_30dM34	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep5_30dM35	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep6_30dM36	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep7_30dM37	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep8_30dM38	16S_FCS_Mmus_C57-6J_0Gy_30d-post-shamIR_Rep9_30dM39	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep1_10dM21	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep10_10dM30	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep2_10dM22	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep3_10dM23	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep4_10dM24	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep5_10dM25	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep6_10dM26	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep7_10dM27	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep8_10dM28	16S_FCS_Mmus_C57-6J_1Gy_10d-post-IR_Rep9_10dM29	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep1_30dM21	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep10_30dM30	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep2_30dM22	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep3_30dM23	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep4_30dM24	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep5_30dM25	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep6_30dM26	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep7_30dM27	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep8_30dM28	16S_FCS_Mmus_C57-6J_1Gy_30d-post-IR_Rep9_30dM29
PWY-8178	101981.43895027212	105979.59348038661	101111.63014315216	108732.33891127656	105674.32287156048	121395.6418319909	113731.63926746538	109702.13443456861	126811.63113009214	118535.18458361781	157600.86300464824	136959.87866986697	142298.94961584389	138190.18557870627	132437.8886454863	146982.87092241627	134157.54263110316	150491.57226479126	134129.46660819626	147696.86112577372	117307.85040753348	118785.67971444172	102400.46319730564	146718.43956965685	104559.61159086222	128168.94359694063	103634.003329532	116450.92400904765	127671.59388923949	110982.67171935999	127931.73887518577	112972.05788160661	124346.98818261837	113261.27480520238	122107.65830790522	136463.44504950673	134203.04080286034	141751.96172168996	125083.96047485911	123846.63192628977	111407.93992590965	123249.59974155118	115487.39155092387	101171.35324549493	110112.13101254727	123101.2521720968	81730.18148289651	134054.52782060657	126500.43173115463	132703.1183445876	213637.9651390002	109791.20698735915	133755.46853352973	127317.35325349636	120245.4700989066	132874.01551303477	118498.74720240495	113311.19818362144	95165.94905630723	113796.66907209008	90270.28525449208	92456.75416942424	116446.63144966713	114157.57594515146	95671.64240120322	114532.52400355153	128278.13874728003	100114.8190476912	76362.58893327261	116447.88103266798	148409.02023328462	119352.98103765475	143622.53110197405	137951.12810894175	122573.5693437298	131382.85667431704	11353.47765138234	117104.51135677383	127684.73686042507	132399.99641158423
PWY-8187	6184.719611717819	10818.074755034015	4155.56711252453	7995.885329810214	9623.600409217945	12610.819892570997	7838.140294676829	10367.94686726059	10021.605955461135	5088.482364406514	18564.36418012288	10432.234768476776	10162.497756342194	14648.625444731566	11974.904562053836	10269.210955021577	9987.36453228012	15420.479459705477	10254.562140306063	17162.265859963707	9496.647278896738	6153.434363164108	8632.518044839097	12602.66563515437	4450.512549594397	7720.349345503771	4324.52218932282	2220.3764862411654	8457.89888605597	6453.802825516925	11605.469360552515	7438.452851414712	9205.785766212406	5742.32649993376	10241.628442547899	10892.080437351373	7560.012786087872	10484.577774561689	5546.552562323579	7967.184771720871	5948.949413448449	10434.221849776988	9360.19932271674	5945.922007694454	5460.765448609032	5672.442820212987	2969.158322417653	4863.922941357448	6742.344822677307	6018.369818614051	7163.240266615633	10586.674781522464	4875.028494855843	5791.308900906411	6799.077236520562	8173.079780517461	5151.586820868785	6147.762255972769	4356.470799574426	5882.132035631847	4903.047801593259	4226.956242055062	6582.131557122175	8271.019837770651	8109.052347353794	6109.778488721955	6954.81664590736	7502.62995518993	2839.1140084204217	6758.813137626593	6438.532900355117	7445.773582638859	7799.348985623343	10145.028553275995	7651.816333130632	9354.65482893603	808.8894319871894	3658.2904780449485	9997.681704484563	7481.627850795319
PWY-8190	3334.421602226422	4342.863631080634	2098.4937375024333	3882.825521987101	2540.2071293500994	2996.4969084324744	2897.0396551878252	4071.3731466512563	4759.668220612651	4201.580765471214	6736.020668979035	5316.030133023947	6083.013623357986	5977.763717260668	5976.545107022062	5738.988878738665	5626.679910098235	7297.544808631287	5531.340173019894	3749.218663099819	4119.119273973607	3941.8930651285295	3876.4549574065277	4389.511180485265	3619.903021864864	5599.908916130459	2515.5571092050104	997.5518989895502	6087.214412218256	3832.709171936817	4119.120963468835	7019.484883461608	2455.9596849645663	3639.5365086049064	3936.1064936807643	2125.5539967910063	6240.069112762101	7746.167989645929	3998.14625611644	5265.6125285618255	4131.248355256985	5080.516017020597	4439.54497008445	2450.272023914555	6881.395631122853	4325.001128037345	1759.2107936568846	5130.022755617948	5227.163126261773	9002.142487880657	4812.066669228544	6348.681658720637	4988.040083601606	4170.2416874379305	3593.049248780341	5785.847457906046	5748.707049701002	4692.0784053526995	2673.4731890469716	3938.4327959162665	1894.8371670415138	4004.11553668793	4211.681964280072	6113.672168306322	3830.7837203175213	3312.45218058056	4601.648627357988	4217.009745373689	1892.778239257797	7062.893598693068	6147.599986742522	2891.4036827212803	7468.780424435301	5878.7800699016725	3882.717112064437	4877.823785556105	305.33981254861783	1489.3835294381645	2892.1548534930957	4390.125615864807
PWY-821	16681.228338738823	251.21840110163674	17273.203249330705	17510.241349890824	14730.188962410759	9270.143432326671	10520.728905320073	6097.661352001216	12614.99984570351	4593.497733331436	130.02511938123325	1792.1207990257087	6017.252802483044	263.1204803735739	132.24218043299766	15992.53561230546	6363.690367781317	3643.7578586626773	14262.707170384387	11354.390564783173	13312.850592935714	126.94072886543047	107.8343136645932	499.8650711726669	100.90582875255838	5836.479681347853	9886.329279466172	166.54603364134434	4819.169717799978	6533.154498716766	1312.0529687719177	7637.900076972598	14207.112783837723	1521.6198565121833	17699.52035670805	3208.4917699297303	136.18662223355864	11405.095850951695	17931.18976780311	13021.953459433926	1278.157499899467	2047.9585060918637	3654.4150776808888	475.3858622341757	127.2070060096623	316.3571742971977	41.86724720793176	1021.2731940852306	138.788225063151	329.2828838745417	2455.721452162758	10403.65555215088	946.3335055963375	5265.196085380633	273.0349423103862	118.41506637921196	94.32478355471183	78.40774566911121	191.79064817902156	76.69217521276533	9604.881060864876	16692.582585622797	15149.635377618226	3112.38363349362	524.5884481069113	730.2807728741029	3519.6421402297947	378.5139020012062	11591.162980429259	11818.571521874821	1297.791393269301	596.4268429199349	229.18779967650698	8797.032993488872	985.7267101868357	738.5093257375751	147.88319001216215	528.593446187496	2925.850730800905	1785.7134685553121
PWY-822	736.0	5459.0	3583.0	2187.0	1779.9999999999998	985.0	1877.0	1915.0	1337.0	1226.0	1557.0	2633.0	3490.0000000000005	1223.0	697.0	1339.0	1867.0	4472.0	1212.0	2716.0	2252.0	8032.0	1933.9999999999998	1677.0	4711.0	6376.000000000001	759.0	7155.0	6174.0	3700.0	1174.0	342.0	1442.0	2342.0	2309.0	1260.0	3944.0	596.0	2687.0	1733.0000000000002	5044.0	2107.0	6013.0	7389.999999999999	5525.0	6433.0	5531.0	1427.0	4139.0	2081.0	4643.0	678.0	3682.0000000000005	4303.0	2918.0	4799.0	10423.0	5683.0	6665.0	2498.0	3065.0	3682.0000000000005	2572.0	7026.0	1594.0000000000002	12573.0	10783.0	10523.0	5982.0	2491.0	2854.0	1040.0	2622.0	752.0	1202.0	1544.0	92.99999999999999	3464.0	2517.0	4445.0
PWY-841	60691.956814766934	56703.85736091123	74342.88664120033	63367.928921897896	52033.08365180858	70355.48789181758	51973.070224652016	62238.52629635198	60576.17796974728	74181.88926745676	17315.227332560993	59454.14722879563	47298.40829321305	31145.944567872648	16041.24349699518	78608.5553921908	77213.22964490717	65658.77317308285	74825.94496165474	60917.544408994756	71713.6792553293	79089.49387389618	45023.05163329303	53897.608191201696	69218.74694586922	62558.539039962474	57834.83818214533	104199.4347054501	57962.526269945214	62970.07021417907	35657.34421336805	35424.38222321095	80538.74402780198	70660.27969588454	76069.48405570035	35576.32569245348	76919.3865211569	47856.247907793164	81663.43781537122	67996.59823316145	60366.28475951849	43663.06273679512	62958.77256087883	54419.821665890486	47314.18552144816	60209.63036332485	50572.114331644705	93658.65968103269	61332.876889298284	73527.11181773864	155746.95322067584	39328.40864350028	77225.19834571885	69517.73563970445	72830.11061014397	64661.760096802835	66878.30019779086	55365.666007767926	67936.0906542091	58546.627135067836	68074.40094530038	51693.24361785739	71242.14671101047	54794.81438931254	38231.72212401555	73863.24261327823	87937.33236351883	49259.33108039958	46275.93660025642	46325.08330099608	94144.30734872326	49564.990565254215	87502.55133036665	61802.99724289527	79448.53599539497	80686.68574801525	6965.355538221195	99286.3780694586	48498.90058444386	82309.5285908517
PWY-922	469.3794350160537	1712.7067514901141	1773.0458015666218	1449.5574532890064	758.5825120075216	568.1174024953847	880.2431414828436	1062.5247241347765	324.7246928744783	652.948688796883	357.6837518432841	1032.8694414852152	1743.6786551521723	208.76468087221085	311.20032024767323	875.5140759754189	1120.077753496466	807.7203593363881	679.2350844985386	915.6209870885615	1428.5023393911683	1124.1718350550711	746.2361013143869	672.6463187147556	2784.8743842577305	1885.7417180052971	492.0465204833832	1397.9182059404316	2484.021163404848	519.6137939007923	390.7078395872207	211.49145556044954	208.3065245913677	609.136909400987	1751.2032327257264	328.3504381936136	3299.446917186707	320.0997832302264	803.4010734405108	701.2506828279583	115.76226348771925	148.85242489302675	1717.964964609163	0.0	126.37651370878747	0.0	863.4795515402266	1032.2445887562897	1327.556517510049	803.2470092943669	529.7682269819053	163.87909801517358	0.0	0.0	594.3006104111792	1230.8108676493805	2077.284358346587	1965.7521662914423	2181.0230051715316	720.8807091571323	1497.9431121068444	312.0773717638666	1764.5064428098674	2171.791131176759	599.2561397375855	717.9304672452495	1625.2851579678168	941.8860588981003	393.05938995084455	68.59483015583375	1515.0505445197068	195.2024475280552	976.3948794536108	357.2577551771423	1097.521939525996	560.7976934556375	85.31584699453552	993.2481861313103	855.7094322595788	1721.5857196272987
PWY-I9	10170.296075790233	8642.867870071721	8100.211660402984	6789.096265286766	9486.522755872498	15490.914681726365	16342.62863541744	18504.748032027215	18267.99876424129	8830.950484553114	18331.98447925943	9801.105317164516	12726.413914644156	14537.074765386287	12634.10560513702	12742.058924590876	15865.66146867225	15592.681357820795	6333.643747377249	17794.425225755425	7493.177838626412	12264.472012522163	7634.70025201988	11012.175098926566	7946.838858333095	12352.724811076443	4075.3225541063534	7153.543307626429	11178.162923821159	17546.794290579222	7902.964531664818	9227.415861829906	6928.49219983399	7902.931154460209	5848.550993762182	8305.655521888406	5958.078353157893	16050.441448559015	11906.727801297935	16411.49454026264	9379.343134960322	11355.938739159401	10327.839555579401	9978.306665306858	6383.207058939195	9246.547915630435	4498.00037092024	10942.83822583559	13706.454661910419	10730.11143615521	8739.344568918252	6703.966596981944	7757.671313666322	11750.918472074001	6124.834862934224	7615.579045659671	7719.098709748647	5479.52494360504	10482.762451402268	6284.690183609882	8229.70969470422	6381.84892218025	16226.053789003874	13107.2325437143	7485.798135518758	12222.315898235362	10661.62514310575	12927.885235120026	6436.338593929238	7955.851275927431	7254.368171908664	6370.885269362897	7416.770932138261	14358.216342821186	6604.607565435653	9166.34736559322	742.4112973493503	4031.5077267776146	8193.399712040953	8184.896940488051
PWY0-1061	64405.841342164626	55333.12193540021	77177.44018086423	64796.49278483962	53699.65974368462	70789.18053981462	50692.165393921816	63671.62386446463	61117.69673999446	73439.1052133464	21863.71863016583	59576.947110545596	48341.43235322537	33975.580787422216	22990.226565910976	75884.18455986038	78310.03432260598	63225.569356181964	72516.338204242	59094.667985389766	69829.4272149966	77294.84610415885	43693.81019218819	53006.92162755945	68534.78274755788	58681.14735671813	58903.591685053	100156.30377902814	58254.714779189155	63183.05461925433	31993.883014383246	34153.47561022257	80683.71186044774	69992.44916830395	75226.43338394046	32763.194649310386	74544.72023899619	46715.89665823894	81417.76215390167	67677.64449427009	60702.17717169141	44411.054553591064	62396.8635703035	53770.36339904325	47912.60133542898	59932.28783899258	49635.21186795581	95672.69540874763	64259.05893656528	76628.0103470528	155106.08180073107	41980.10406945954	76844.52030756182	69701.59524839175	73004.27831428466	65040.73397332963	65283.28883753099	55879.108544638	68054.4127624324	60065.93828669507	67984.49261062812	51011.39240069988	73852.27169562478	57324.48430112187	37240.93839849188	72371.38321728785	87354.52205727746	48612.729975514434	45575.00921062998	48673.39799549689	93752.67938810425	52829.97417577806	85144.41348671769	67467.503704324	80882.45232032026	82341.62294872846	7210.024279901227	97539.79194671538	51539.15753022692	83591.19635944976
PWY0-1241	12349.701374064287	90.38961239031335	17273.912572179102	13639.84846299836	11910.372728681306	5703.532280137873	6929.939062727693	2807.569551069396	9154.96293793351	2101.385045268232	99.62884080333875	871.499898512234	3055.7180645342464	164.97746277918014	63.13138330155764	9427.136307662606	2783.079957783505	1696.6363738105788	11356.67088874025	7246.695280007799	11424.843088829088	40.34337379188693	51.454775894730076	212.868582874192	47.81921532082914	2579.4286410863647	5188.744218515827	130.10010520978813	2440.1801246939326	3539.833154363233	637.8547502130583	5149.406791648935	13431.713140471693	647.2220215447749	18786.010716868903	1820.0300099280278	39.86182030442703	6889.732403948076	16137.859439617878	8771.25146520761	613.4319581615956	969.756864851157	1530.500822329984	230.24405556594462	38.18058709427493	102.49355959983835	19.805959980369686	487.76611908863407	115.56738707693101	155.39934703068351	1099.8071956353967	7412.679691056032	445.6031943708052	2671.095177657242	121.58284405138208	56.41806926563234	34.81735943470803	37.305447021592194	41.83640740112167	36.41056819768841	7202.575888660886	11058.659263589836	10705.227131426323	1350.2496423004986	244.84985080885005	329.9758634145947	1381.8282025661138	204.43750301058213	8937.63450561304	6103.095278418641	732.8234178270392	317.52816813321624	109.11039942931724	4731.995616375643	434.0026269342067	319.6537945177366	65.22266188663625	233.97926359447553	1333.7680831811674	745.8425955255228
PWY0-1261	24884.39242400124	3397.2310663854605	36612.4005902972	26798.182646478228	20841.78935427396	12872.63752360397	14377.711873217877	7469.379841230561	18090.88001007462	7458.012130510062	2127.2108918435442	3950.84196509947	5172.4949877686595	1779.687749766073	1157.7076599665804	17863.240735271032	6714.178382711928	5037.176472370517	22058.17379221284	12478.088237981214	22393.335043433384	414.4377268311987	1159.2349997757765	2069.8116855427133	3715.906007437298	4216.84717809991	8570.117055685152	3202.820111866511	3660.6835057169424	6427.580467242606	1939.2051867282353	7606.353444672405	27151.93170181934	1503.5286981695529	36953.931536663906	2823.049174532559	1868.2763439129649	10842.663099412695	35041.82317862987	15697.554688689554	1339.4503693628355	1737.3851643460223	6221.954599502156	637.3501311358601	1254.8473861660034	1911.0532770681555	140.86146114509006	783.9035526429276	916.9733411604662	524.7574242750344	2508.095853342437	11738.450990990657	1114.480799960718	4663.590954185444	2050.21347968223	2523.337969762719	473.812099965964	2556.466768851765	386.278353645787	438.3809725512747	15962.848418933287	22290.54498676785	21866.158741164596	4563.23088377856	3177.6103146588903	1858.4026472234657	3465.866201886668	1511.0469285763152	18586.28626415675	10253.223845000837	4462.457796249524	1119.1056267000665	1126.2180376807237	12015.277894052959	1038.254358693782	985.2530656290427	204.592146297612	511.652937189701	2197.283150332042	1244.8229492478354
PWY0-1296	20973.637395887625	35011.847120351325	18501.018472911663	29867.326708655866	23621.206037509804	34290.49174558789	35731.87464648685	27497.550100556677	37463.48892923908	24405.389800639525	50601.474975071484	47825.3323886656	44926.89573320801	41846.62104645937	38420.08890762242	47868.86199530072	41134.53093862989	51138.58881594655	30059.778062668505	52936.0805309344	26921.570573875382	35359.73951185993	38092.572825103256	54885.99824112249	32763.694967290663	42765.449521452385	29967.53117095696	26287.863463304766	41235.4251739835	29190.642931270955	42829.27817375633	23226.621900212656	29345.88769716309	28700.433265039046	27360.16952659196	53196.76834894672	45705.553362506966	29717.60611965678	22289.69794100203	23157.602707239825	31752.903297280896	29049.00290123615	37815.8406846515	29892.50687736763	24160.571902196185	30035.17681960341	20325.2447683676	26272.71127310014	26587.047619520683	23338.815041305217	38249.16853818566	27296.31637712707	29308.6458314016	28817.710462961153	24837.72874389851	32086.533497213557	32000.927012263775	28875.291384822114	26616.246022729865	32161.185573166902	19191.662877962972	24783.47074871916	27480.603459225895	36793.37104288494	34930.45617275731	48579.372868596314	48140.698293657704	43778.73323158045	26481.120179878715	25106.55265646823	30070.733176921505	41663.894439544005	26266.059843109604	38483.19987591994	29142.554074595897	40652.40526921853	2313.2397979976627	21904.250984555	40136.115131149	32295.90400000261
PWY0-1297	19666.67595386363	35136.759181000365	21562.500568579904	26774.394904359862	21936.58370760429	29694.353096216644	36241.274513174445	29857.388652982165	33502.39401804612	37785.37982735811	47659.25042341183	43208.95121385293	42328.70372668091	39510.34954483407	36825.72268851755	44406.765944381266	38695.52473969961	45634.28319359805	34042.477702917546	46840.637241343924	33233.81745394559	39320.39865207887	34429.14835281072	50428.66647891526	31007.412212996056	43711.50802829033	27023.511845655878	25598.370462343926	42194.97616895025	33727.168603364604	40222.68573049138	24141.67432774753	25453.094367429763	27979.547928585125	28356.511301300052	49589.714506465876	41700.23602758364	33400.13300303467	35154.08962666267	33523.238729095036	38116.37657200738	34610.25196140674	34489.571725928334	36283.63430881102	37418.623374547424	41158.87691667939	31036.48986431589	31018.68498343718	37032.94390616929	33413.81346408794	57116.9929731122	30603.39094764532	36956.02227594603	35369.36450992226	35430.053222805276	36681.145367820696	39173.30398510511	37866.23554835478	29353.600798703916	30900.42970146239	22116.802051590785	27166.134370797885	31724.20495848615	35201.95354058381	31477.16366053523	39433.295247309914	37386.80432124201	38636.622138196246	26430.725031987942	32555.611798094036	39356.23674024995	38165.93818411851	39564.83725451985	35556.90184140614	25538.873139595376	35316.68118613783	2484.7668775038323	22395.63928177606	36806.11122303205	33320.79068701208
PWY0-1319	79232.3390750526	83916.5927611113	84539.41418020171	83564.8322540061	78922.43979451837	91011.46144286194	83741.68910864535	83764.56959357693	91611.25526426316	87906.77508413403	100444.7975297655	96150.54642330535	100174.34962577722	90488.26194446924	85522.79411138054	108030.05109432667	98812.86165075113	107535.98109792541	97690.89989019746	103290.38217554775	88909.89660525089	95383.26733079772	71463.83666909485	100115.31731585444	82566.2497347442	98454.50255950684	75192.826619331	109112.25816550518	95891.30081156298	85091.17205667798	84286.27637748874	75908.64724182495	90460.5873621812	85568.69659174183	94627.82918962126	90129.90957162165	100649.577681973	97123.51669508156	98993.46267911728	91743.83726904585	84295.9796982712	88954.63142889015	93238.62761391683	80626.76835580412	81103.75081568024	90669.301242023	64993.45716587039	104275.39766446128	96928.3099590388	96056.36364621366	171804.95416750704	77291.6792836879	101235.32926582817	97057.59754032797	89896.09474914048	97119.75760575033	90321.57788083635	86367.89619626061	79318.98597401654	83379.64876305533	74869.4390629831	74798.57729290701	90188.16879084993	89669.89319120283	66776.42798153008	95941.08648216339	105040.91595385924	81734.5756770765	65413.181395912805	85255.14698102353	112624.80450435365	84650.91982212682	104644.10561707044	99795.22342402607	91787.49763604607	97209.54217303831	8400.2941695374	104242.12811463585	94791.64217556396	102482.36076839117
PWY0-1338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6249959499646319	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0999933150297743	0.0	3.599832985386221	0.0	0.0	0.0	0.0	0.0	15.76290453305466	0.0	2.9749216445947995	0.4749987357633293	0.0	0.0	0.0	1.874959812346162	0.0	0.0	0.0	1.3999786964973675	4.999806578871528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.57715419432727	0.0	49.44543358018443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PWY0-1415	96.50899745001195	87.40830218496103	105.08388992728963	60.48966816927914	86.4222233333999	42.12660798701484	75.19342399052165	119.03010885083866	58.07291867941589	122.0140608084501	30.061229671296452	159.57823488178303	166.09268108824352	51.45853170241962	64.59125597203676	199.32346697352503	382.3047096473433	62.66589795809964	37.671944103002396	13.613965427012376	62.56594511080707	160.11120128428735	113.4717453833555	145.21399351350763	59.56594547751178	312.80514596022283	47.1148983840078	128.06086665156832	166.6629452452925	189.49198153610934	45.996874959359985	41.915991294501815	102.18311668527718	112.79909948724516	48.796147546448594	41.14962551407662	270.8106106694107	38.373185741168705	142.39089463260072	46.21487185538417	288.89071779573555	207.7768828610775	209.2911246648647	450.09544215548243	175.09518989105092	262.44532764062006	75.92857953689713	122.75751668084006	238.08709467993756	71.79362110826783	328.55971170156965	47.247131226464425	175.6082439491388	138.83711010738864	216.0968137979788	118.22200953242672	207.08315403378	99.77232305283631	177.9830066588892	60.13099064291654	71.61978684576151	67.78131585433208	144.91800985543298	180.7978808339983	27.309272557614396	221.84128586018818	186.4983656604504	276.67495277614063	143.6441744908297	108.02624701098945	208.84226355622985	93.20323440842613	184.22000243328046	122.72305708537662	35.463842916558576	126.44785246135775	0.0	31.81679986009393	42.68899148540605	97.07704798348678
